Stock,Report Date,Rate,Adjusted Float,Lender Count,Borrow Status,Last Report Date,Last Rate,Change in Rate,Firm Long,Firm Short,Intrafirm?,Close Price,IsFilterMatch
CNVS,45828,4.08,919680,16,GC,45826,3.4898,0.5902,0,0,FALSE,3.98,TRUE
KTEC,45828,-1.6081,20391,9,HTB,45826,-1.6169,0.0088,0,0,FALSE,15.72,TRUE
FG,45828,4.08,4680776,28,GC,45826,4.08,0,0,0,FALSE,31.61,TRUE
CTEC,45828,0.7154,8373,5,HTB,45826,0.5128,0.2026,0,0,FALSE,6.77,TRUE
WEED,45828,-10.4696,0,3,HTB,45826,-10.7571,0.2875,0,0,FALSE,9.5111,TRUE
KCCA,45828,4.08,8448,4,GC,45826,4.08,0,0,0,FALSE,15.16,TRUE
FPE,45828,2.7017,1137772,6,HTB,45826,2.767,-0.0653,0,0,FALSE,17.72,TRUE
IJH,45828,4.08,48629883,31,GC,45826,4.08,0,0,0,FALSE,60.45,TRUE
USMV,45828,3.3254,23673277,22,HTB,45826,3.3208,0.0046,0,0,FALSE,91.77,TRUE
PATK,45828,4.08,8719906,28,GC,45826,4.08,0,0,0,FALSE,89.66,TRUE
SRL,45828,-5.1092,80504,8,HTB,45826,-5.1092,0,0,0,FALSE,6.085,TRUE
MLPX,45828,4.08,12442,11,GC,45826,4.08,0,0,0,FALSE,61.8,TRUE
UX,45828,-54.6668,19623,2,HTB,45826,-54.6668,0,0,0,FALSE,28.3911,TRUE
COWS,45828,0.5128,6184,3,HTB,45826,0.5128,0,0,0,FALSE,28.84,TRUE
NVOX,45828,-10.8096,5998,6,HTB,45826,-10.1589,-0.6507,0,0,FALSE,7.44,TRUE
JAVA,45828,-13.7663,150332,5,HTB,45826,-12.6353,-1.131,0,0,FALSE,63.97,TRUE
RIOX,45828,-25.6648,17954,5,HTB,45826,-26.1586,0.4938,0,0,FALSE,11.7,TRUE
HEPS,45828,3.1222,3311568,18,HTB,45826,3.1222,0,0,0,FALSE,2.94,TRUE
BTGD,45828,-57.3635,66672,4,HTB,45826,-58.5081,1.1446,0,0,FALSE,35.38,TRUE
BNDD,45828,-2.7479,24078,3,HTB,45826,-1.6119,-1.136,0,0,FALSE,12.5443,TRUE
IHF,45828,2.8265,2164932,14,HTB,45826,2.7535,0.073,0,0,FALSE,47.74,TRUE
SOXY,45828,-1.5608,6123,6,HTB,45826,-1.5004,-0.0604,0,0,FALSE,49.9247,TRUE
PRSU,45828,4.08,8397817,32,GC,45826,4.08,0,0,0,FALSE,27.33,TRUE
AAMI,45828,4.08,7741283,33,GC,45826,4.08,0,0,0,FALSE,31.44,TRUE
SPYT,45828,-6.3864,100825,5,HTB,45826,-6.6641,0.2777,0,0,FALSE,17.58,TRUE
ABNY,45828,-6.3388,12465,4,HTB,45826,-6.3268,-0.012,0,0,FALSE,11.85,TRUE
RELX,45828,4.08,6323240,32,GC,45826,4.08,0,0,0,FALSE,52.31,TRUE
SR,45828,4.08,20154368,34,GC,45826,4.08,0,0,0,FALSE,72.41,TRUE
PHLT,45828,4.08,9737341,29,GC,45826,4.08,0,0,0,FALSE,3.41,TRUE
FLRN,45828,1.4416,1073079,14,HTB,45826,1.5115,-0.0699,0,0,FALSE,30.75,TRUE
TBRG,45828,4.08,1583940,25,GC,45826,4.08,0,0,0,FALSE,23,TRUE
IEFA,45828,4.08,32485091,30,GC,45826,4.08,0,0,0,FALSE,81.09,TRUE
CVU,45828,2.6878,737009,19,HTB,45826,2.5057,0.1821,0,0,FALSE,3.11,TRUE
TARK,45828,-14.7715,1093,4,HTB,45826,-12.6571,-2.1144,0,0,FALSE,51.02,TRUE
FAN,45828,-5.5056,39532,4,HTB,45826,-5.23,-0.2756,0,0,FALSE,17.83,TRUE
TELA,45828,3.1708,2181612,15,HTB,45826,3.0801,0.0907,0,0,FALSE,1.67,TRUE
FUL,45828,4.08,19893591,31,GC,45826,4.08,0,0,0,FALSE,54.1,TRUE
CPF,45828,4.08,8605916,35,GC,45826,4.08,0,0,0,FALSE,26.02,TRUE
EMX,45828,0.0041,430463,11,HTB,45826,2.7997,-2.7956,0,0,FALSE,2.44,TRUE
ELA,45828,4.08,570013,17,GC,45826,4.08,0,0,0,FALSE,5.95,TRUE
LXEO,45828,2.6133,1281705,22,HTB,45826,2.6577,-0.0444,0,0,FALSE,4.24,TRUE
INGM,45828,2.9332,5524754,24,HTB,45826,2.9315,0.0017,0,0,FALSE,19.47,TRUE
SMN,45828,0.5128,8360,1,HTB,45826,-22.0404,22.5532,0,0,FALSE,14.8351,TRUE
MULL,45828,-14.697,18141,6,HTB,45826,-13.8359,-0.8611,0,0,FALSE,21.19,TRUE
MSEX,45828,4.08,4297077,33,GC,45826,4.08,0,0,0,FALSE,56.17,TRUE
CURB,45828,4.08,31893026,40,GC,45826,4.08,0,0,0,FALSE,22.6,TRUE
TSMU,45828,-25.4973,20067,7,HTB,45826,-25.5246,0.0273,0,0,FALSE,24.682,TRUE
CRGX,45828,4.08,5454956,25,GC,45826,4.08,0,0,0,FALSE,4.35,TRUE
ENFY,45828,-10.9359,217213,8,HTB,45826,-10.7841,-0.1518,0,0,FALSE,1.08,TRUE
RAPP,45828,2.6619,3448309,22,HTB,45826,2.6737,-0.0118,0,0,FALSE,11.03,TRUE
YQ,45828,-12.6355,388555,10,HTB,45826,-11.806,-0.8295,0,0,FALSE,2.14,TRUE
AVGV,45828,-1.9173,1395,1,HTB,45826,-1.8191,-0.0982,0,0,FALSE,64.3,TRUE
ASEA,45828,-2.3657,40010,7,HTB,45826,-2.4928,0.1271,0,0,FALSE,16.4198,TRUE
WS,45828,4.08,10959147,33,GC,45826,4.08,0,0,0,FALSE,25.22,TRUE
ICFI,45828,4.08,5560827,37,GC,45826,4.08,0,0,0,FALSE,84.32,TRUE
EUM,45828,-1.808,5520,3,HTB,45826,-1.808,0,0,0,FALSE,24.03,TRUE
ZROZ,45828,3.2306,273439,12,HTB,45826,4.08,-0.8494,0,0,FALSE,65.52,TRUE
DTCR,45828,1.3385,12529,5,HTB,45826,1.3311,0.0074,0,0,FALSE,18.19,TRUE
EWV,45828,-5.0719,2855,3,HTB,45826,-5.1322,0.0603,0,0,FALSE,33.94,TRUE
KLC,45828,4.08,8883549,29,GC,45826,4.08,0,0,0,FALSE,9.87,TRUE
BKV,45828,4.08,3285182,31,GC,45826,4.08,0,0,0,FALSE,24.3,TRUE
ITEQ,45828,-16.0311,19753,11,HTB,45826,-16.3564,0.3253,0,0,FALSE,53.5302,TRUE
IPAY,45828,4.08,77567,14,GC,45826,-5.2172,9.2972,0,0,FALSE,56.75,TRUE
IDVO,45828,-8.5365,5784,3,HTB,45826,-8.0386,-0.4979,0,0,FALSE,33.62,TRUE
HCI,45828,4.08,1694041,34,GC,45826,4.08,0,0,0,FALSE,148.81,TRUE
AIEQ,45828,-6.3581,2778,8,HTB,45826,-6.2059,-0.1522,0,0,FALSE,40.8887,TRUE
IRD,45828,-0.4795,1306129,16,HTB,45826,-3.5812,3.1017,0,0,FALSE,0.9313,TRUE
SCHX,45828,4.08,84909919,6,GC,45826,4.08,0,0,0,FALSE,23.65,TRUE
GXG,45828,3.1859,259296,11,HTB,45826,3.1679,0.018,0,0,FALSE,29.57,TRUE
SY,45828,4.08,1654453,11,GC,45826,4.08,0,0,0,FALSE,1.01,TRUE
SPSC,45828,4.08,14351875,38,GC,45826,4.08,0,0,0,FALSE,134.09,TRUE
SLX,45828,1.2485,7589,5,HTB,45826,1.2656,-0.0171,0,0,FALSE,64.81,TRUE
SJNK,45828,4.08,2995806,19,GC,45826,3.4743,0.6057,0,0,FALSE,25.21,TRUE
RPAR,45828,-15.8891,51307,4,HTB,45826,-15.8891,0,0,0,FALSE,19.8248,TRUE
RINC,45828,-1.6119,35160,3,HTB,45826,0.5128,-2.1247,0,0,FALSE,20.6611,TRUE
PGF,45828,1.7009,48520,6,HTB,45826,1.7532,-0.0523,0,0,FALSE,14.04,TRUE
EWM,45828,2.9568,2425447,14,HTB,45826,2.9204,0.0364,0,0,FALSE,23.59,TRUE
EFAV,45828,4.08,1316489,13,GC,45826,4.08,0,0,0,FALSE,82.51,TRUE
DJP,45828,4.08,186637,7,GC,45826,3.0183,1.0617,0,0,FALSE,35.93,TRUE
AVDV,45828,4.08,272670,9,GC,45826,4.08,0,0,0,FALSE,78.41,TRUE
LMBO,45828,-8.6029,5980,3,HTB,45826,-8.6029,0,0,0,FALSE,20.26,TRUE
ACIO,45828,1.8155,4106,5,HTB,45826,1.5257,0.2898,0,0,FALSE,40.47,TRUE
SCHR,45828,3.3218,2446660,10,HTB,45826,4.08,-0.7582,0,0,FALSE,24.78,TRUE
VTIP,45828,4.08,2152317,17,GC,45826,4.08,0,0,0,FALSE,50.05,TRUE
VV,45828,4.08,635279,16,GC,45826,4.08,0,0,0,FALSE,275.71,TRUE
SDY,45828,4.08,16084,9,GC,45826,4.08,0,0,0,FALSE,133.98,TRUE
QUAL,45828,4.08,14117819,24,GC,45826,4.08,0,0,0,FALSE,176.58,TRUE
PPA,45828,2.856,13256,10,HTB,45826,1.4926,1.3634,0,0,FALSE,134.96,TRUE
PEY,45828,4.08,52877,7,GC,45826,4.08,0,0,0,FALSE,20.14,TRUE
IWP,45828,3.1474,15197683,17,HTB,45826,4.08,-0.9326,0,0,FALSE,134.76,TRUE
IWC,45828,-1.5987,351537,9,HTB,45826,-1.872,0.2733,0,0,FALSE,123.41,TRUE
IJS,45828,3.1671,9291379,14,HTB,45826,3.0204,0.1467,0,0,FALSE,96.96,TRUE
ILF,45828,2.2644,464574,19,HTB,45826,2.0082,0.2562,0,0,FALSE,25.41,TRUE
IGIB,45828,4.08,1650555,14,GC,45826,4.08,0,0,0,FALSE,52.55,TRUE
ESLT,45828,4.08,103376,15,GC,45826,4.08,0,0,0,FALSE,438.27,TRUE
EPP,45828,2.1949,6564,10,HTB,45826,2.4187,-0.2238,0,0,FALSE,48.34,TRUE
DIVO,45828,2.0693,16774,7,HTB,45826,2.0689,0.0004,0,0,FALSE,41.47,TRUE
BKH,45828,4.08,24263163,39,GC,45826,4.08,0,0,0,FALSE,55.97,TRUE
EG,45828,4.08,12037757,,GC,45826,4.08,0,0,0,FALSE,332.9,TRUE
CNYA,45828,0.9095,1189758,12,HTB,45826,0.8591,0.0504,0,0,FALSE,27.96,TRUE
YETH,45828,-59.9385,4911,5,HTB,45826,-59.4347,-0.5038,0,0,FALSE,24.76,TRUE
VCLT,45828,4.08,528366,15,GC,45826,4.08,0,0,0,FALSE,74.54,TRUE
TLH,45828,2.5807,45887,8,HTB,45826,3.1925,-0.6118,0,0,FALSE,99.99,TRUE
SSD,45828,4.08,10925849,28,GC,45826,4.08,0,0,0,FALSE,152.64,TRUE
PSMT,45828,4.08,9562318,32,GC,45826,4.08,0,0,0,FALSE,101.76,TRUE
IEMG,45828,4.08,26745673,24,GC,45826,4.08,0,0,0,FALSE,57.94,TRUE
HIPO,45828,4.08,2377863,29,GC,45826,4.08,0,0,0,FALSE,29.06,TRUE
FXF,45828,2.5933,37061,10,HTB,45826,2.6626,-0.0693,0,0,FALSE,108.25,TRUE
DDM,45828,2.7931,29660,3,HTB,45826,3.2627,-0.4696,0,0,FALSE,90.19,TRUE
BR,45828,4.08,37504734,40,GC,45826,4.08,0,0,0,FALSE,237.79,TRUE
BOC,45828,4.08,3179955,32,GC,45826,4.08,0,0,0,FALSE,13.9,TRUE
BLD,45828,4.08,10756797,41,GC,45826,4.08,0,0,0,FALSE,297.97,TRUE
ACA,45828,4.08,15943222,38,GC,45826,4.08,0,0,0,FALSE,87,TRUE
QQQE,45828,1.3032,1470,6,HTB,45826,1.2533,0.0499,0,0,FALSE,95.14,TRUE
HDV,45828,4.08,14112145,13,GC,45826,4.08,0,0,0,FALSE,116.05,TRUE
BND,45828,4.08,40420840,26,GC,45826,4.08,0,0,0,FALSE,72.83,TRUE
AGG,45828,4.08,39121026,28,GC,45826,4.08,0,0,0,FALSE,98.13,TRUE
FXP,45828,-7.9203,7145,3,HTB,45826,-7.9168,-0.0035,0,0,FALSE,11.3409,TRUE
UVV,45828,4.08,8415900,39,GC,45826,4.08,0,0,0,FALSE,59.02,TRUE
ROCK,45828,4.08,12383290,38,GC,45826,4.08,0,0,0,FALSE,57.69,TRUE
IAI,45828,1.3254,1233515,7,HTB,45826,1.3324,-0.007,0,0,FALSE,158.48,TRUE
GURE,45828,-73.7328,38957,4,HTB,45826,-72.6784,-1.0544,0,0,FALSE,0.81,TRUE
CINT,45828,4.08,906565,13,GC,45826,4.08,0,0,0,FALSE,5.95,TRUE
BANF,45828,4.08,5351012,32,GC,45826,4.08,0,0,0,FALSE,118.54,TRUE
USLM,45828,4.08,2662853,32,GC,45826,4.08,0,0,0,FALSE,98.82,TRUE
FTAG,45828,0.5128,12850,3,HTB,45826,0.5128,0,0,0,FALSE,26.3253,TRUE
VGT,45828,4.08,3375557,18,GC,45826,4.08,0,0,0,FALSE,631.19,TRUE
LBRDA,45828,4.08,4715087,33,GC,45826,4.08,0,0,0,FALSE,89.23,TRUE
FORR,45828,4.08,3141811,30,GC,45826,4.08,0,0,0,FALSE,9.73,TRUE
OVT,45828,4.08,1,1,GC,45826,4.08,0,0,0,FALSE,21.945,TRUE
ODDS,45828,-3.5949,16910,1,HTB,45826,-3.5535,-0.0414,0,0,FALSE,29.89,TRUE
KLXY,45828,-4.8822,40090,1,HTB,45826,-4.2668,-0.6154,0,0,FALSE,23.7487,TRUE
IVEG,45828,-9.2333,961,2,HTB,45826,-9.359,0.1257,0,0,FALSE,21.4869,TRUE
WEBS,45828,-0.2279,60,1,HTB,45826,-0.2672,0.0393,0,0,FALSE,24.52,TRUE
GOVZ,45828,4.08,102955,3,GC,45826,4.08,0,0,0,FALSE,9.36,TRUE
CMCO,45828,4.08,7257774,34,GC,45826,4.08,0,0,0,FALSE,14.53,TRUE
ORKA,45828,3.0946,1931647,16,HTB,45826,2.9978,0.0968,0,0,FALSE,11.98,TRUE
WBTN,45828,-0.6171,2256387,17,HTB,45826,-0.6035,-0.0136,0,0,FALSE,8.37,TRUE
CCEC,45828,-7.3889,7826,5,HTB,45826,-7.2899,-0.099,0,0,FALSE,23.48,TRUE
CWEN/A,45828,4.08,8468974,39,GC,45826,4.08,0,0,0,FALSE,30.18,TRUE
ZURA,45828,-0.818,1363251,17,HTB,45826,-0.9856,0.1676,0,0,FALSE,1.11,TRUE
DCI,45828,4.08,30980039,37,GC,45826,4.08,0,0,0,FALSE,68.43,TRUE
OGS,45828,4.08,20392565,33,GC,45826,4.08,0,0,0,FALSE,71.75,TRUE
CHH,45828,3.1616,357694,21,HTB,45826,3.291,-0.1294,0,0,FALSE,123.44,TRUE
COLM,45828,4.08,7825135,24,GC,45826,4.08,0,0,0,FALSE,60.06,TRUE
UCB,45828,4.08,36551190,36,GC,45826,4.08,0,0,0,FALSE,27.79,TRUE
ECL,45828,4.08,70207359,44,GC,45826,4.08,0,0,0,FALSE,260.22,TRUE
CMI,45828,4.08,39678459,46,GC,45826,4.08,0,0,0,FALSE,314.99,TRUE
ABL,45828,4.08,1918360,22,GC,45826,4.08,0,0,0,FALSE,5.68,TRUE
DUSA,45828,-8.092,9405,2,HTB,45826,-7.6339,-0.4581,0,0,FALSE,44.79,TRUE
TRNO,45828,4.08,31081156,33,GC,45826,4.08,0,0,0,FALSE,58.17,TRUE
FRT,45828,4.08,24806779,35,GC,45826,4.08,0,0,0,FALSE,95.62,TRUE
UFCS,45828,4.08,5714709,34,GC,45826,4.08,0,0,0,FALSE,28.57,TRUE
FAF,45828,4.08,34903578,36,GC,45826,4.08,0,0,0,FALSE,57.78,TRUE
SRCE,45828,4.08,4871276,34,GC,45826,4.08,0,0,0,FALSE,59.12,TRUE
STBA,45828,4.08,11241604,36,GC,45826,4.08,0,0,0,FALSE,35.94,TRUE
SMBK,45828,4.08,3180259,31,GC,45826,4.08,0,0,0,FALSE,31.47,TRUE
SBCF,45828,4.08,23179000,38,GC,45826,4.08,0,0,0,FALSE,24.85,TRUE
RBCAA,45828,4.08,1738409,26,GC,45826,4.08,0,0,0,FALSE,68.57,TRUE
NBHC,45828,4.08,15203897,32,GC,45826,3.0551,1.0249,0,0,FALSE,35.85,TRUE
HMN,45828,4.08,18728160,33,GC,45826,4.08,0,0,0,FALSE,42.08,TRUE
FBIZ,45828,4.08,1801407,29,GC,45826,4.08,0,0,0,FALSE,47.205,TRUE
CBNK,45828,4.08,1805977,31,GC,45826,4.08,0,0,0,FALSE,31.24,TRUE
TSBK,45828,4.08,1644565,28,GC,45826,4.08,0,0,0,FALSE,30.48,TRUE
CHT,45828,4.08,3647003,25,GC,45826,4.08,0,0,0,FALSE,46.18,TRUE
SILA,45828,4.08,8887822,25,GC,45826,4.08,0,0,0,FALSE,24.05,TRUE
SLN,45828,2.419,1281921,9,HTB,45826,2.4623,-0.0433,0,0,FALSE,5.66,TRUE
VINP,45828,1.539,121396,15,HTB,45826,1.5815,-0.0425,0,0,FALSE,9.61,TRUE
DNTH,45828,4.08,2343745,26,GC,45826,4.08,0,0,0,FALSE,17.44,TRUE
ADSE,45828,-117.4589,8,1,HTB,45826,-115.9442,-1.5147,0,0,FALSE,12.205,TRUE
BSRR,45828,4.08,3199941,28,GC,45826,4.08,0,0,0,FALSE,27.3,TRUE
AIBU,45828,-3.0991,1045,2,HTB,45826,-5.9642,2.8651,0,0,FALSE,37.74,TRUE
MSFD,45828,-35.1776,8255,4,HTB,45826,-35.7971,0.6195,0,0,FALSE,11.72,TRUE
NGVT,45828,4.08,13757140,33,GC,45826,4.08,0,0,0,FALSE,41.38,TRUE
FRME,45828,4.08,20709956,39,GC,45826,4.08,0,0,0,FALSE,35.72,TRUE
CENTA,45828,4.08,22230089,38,GC,45826,4.08,0,0,0,FALSE,30.34,TRUE
SLSR,45828,-2.4584,338264,6,HTB,45826,-2.4066,-0.0518,0,0,FALSE,4.56,TRUE
INBX,45828,3.3879,1394142,21,HTB,45826,3.3936,-0.0057,0,0,FALSE,15.21,TRUE
OZEM,45828,0.4179,2245,6,HTB,45826,0.4179,0,0,0,FALSE,26.01,TRUE
TRDA,45828,4.08,4218289,27,GC,45826,4.08,0,0,0,FALSE,7.03,TRUE
RM,45828,4.08,2376139,31,GC,45826,4.08,0,0,0,FALSE,27.68,TRUE
PKOH,45828,4.08,2606275,31,GC,45826,4.08,0,0,0,FALSE,16.88,TRUE
OLP,45828,4.08,2590501,27,GC,45826,4.08,0,0,0,FALSE,24.99,TRUE
CTRI,45828,-2.1628,6680873,26,HTB,45826,-2.6483,0.4855,0,0,FALSE,20.75,TRUE
FXA,45828,2.1006,12383,8,HTB,45826,2.7521,-0.6515,0,0,FALSE,64.4,TRUE
HNI,45828,4.08,12872972,35,GC,45826,4.08,0,0,0,FALSE,46.88,TRUE
SHBI,45828,4.08,6969696,33,GC,45826,4.08,0,0,0,FALSE,14.59,TRUE
YORW,45828,4.08,2095249,30,GC,45826,4.08,0,0,0,FALSE,32.07,TRUE
XHR,45828,4.08,30790126,28,GC,45826,4.08,0,0,0,FALSE,12.28,TRUE
VMI,45828,4.08,5063941,35,GC,45826,4.08,0,0,0,FALSE,320.7,TRUE
UVSP,45828,4.08,7901004,30,GC,45826,4.08,0,0,0,FALSE,28.82,TRUE
SWAN,45828,4.08,7618,3,GC,45826,0.7154,3.3646,0,0,FALSE,29.8418,TRUE
STEP,45828,4.08,26589476,31,GC,45826,4.08,0,0,0,FALSE,53.58,TRUE
RLI,45828,4.08,23544982,36,GC,45826,4.08,0,0,0,FALSE,71.52,TRUE
RGA,45828,4.08,19275988,44,GC,45826,4.08,0,0,0,FALSE,195.5,TRUE
OTTR,45828,4.08,8199357,33,GC,45826,4.08,0,0,0,FALSE,76.32,TRUE
OFIX,45828,4.08,7219105,32,GC,45826,4.08,0,0,0,FALSE,10.35,TRUE
NWPX,45828,2.4451,2733299,34,HTB,45826,2.4704,-0.0253,0,0,FALSE,38.66,TRUE
NTB,45828,2.2069,4578508,26,HTB,45826,4.08,-1.8731,0,0,FALSE,42.31,TRUE
IDA,45828,4.08,14006083,29,GC,45826,4.08,0,0,0,FALSE,113.6,TRUE
MEC,45828,4.08,3131894,,GC,45826,4.08,0,0,0,FALSE,15.92,TRUE
MCBS,45828,4.08,2921540,30,GC,45826,4.08,0,0,0,FALSE,26.88,TRUE
KALU,45828,4.08,5838930,35,GC,45826,4.08,0,0,0,FALSE,75.22,TRUE
JMSB,45828,4.08,2746553,22,GC,45826,4.08,0,0,0,FALSE,17.77,TRUE
IIIN,45828,4.08,4565927,33,GC,45826,4.08,0,0,0,FALSE,34.86,TRUE
ICUI,45828,4.08,10310758,36,GC,45826,4.08,0,0,0,FALSE,128.58,TRUE
HUBB,45828,4.08,16973843,34,GC,45826,4.08,0,0,0,FALSE,398.73,TRUE
FVCB,45828,4.08,2269836,31,GC,45826,4.08,0,0,0,FALSE,11.55,TRUE
FNLC,45828,4.08,1647675,31,GC,45826,4.08,0,0,0,FALSE,23.66,TRUE
FCN,45828,4.08,12899765,33,GC,45826,4.08,0,0,0,FALSE,161.41,TRUE
EQBK,45828,4.08,2771225,26,GC,45826,4.08,0,0,0,FALSE,38.7,TRUE
DGICA,45828,4.08,4367026,33,GC,45826,4.08,0,0,0,FALSE,18.96,TRUE
CPK,45828,4.08,6460181,36,GC,45826,4.08,0,0,0,FALSE,120.85,TRUE
CIGI,45828,4.08,2429613,14,GC,45826,4.08,0,0,0,FALSE,128.97,TRUE
BFST,45828,4.08,5198012,29,GC,45826,4.08,0,0,0,FALSE,23.11,TRUE
BFIN,45828,4.08,1711079,23,GC,45826,2.8337,1.2463,0,0,FALSE,11.43,TRUE
ATS,45828,4.08,4499014,13,GC,45826,4.08,0,0,0,FALSE,30.74,TRUE
ASTE,45828,4.08,8474805,34,GC,45826,4.08,0,0,0,FALSE,39.35,TRUE
AMSF,45828,4.08,5949258,39,GC,45826,4.08,0,0,0,FALSE,43.84,TRUE
AMAL,45828,4.08,5710051,30,GC,45826,4.08,0,0,0,FALSE,29.88,TRUE
ALG,45828,4.08,2987004,27,GC,45826,4.08,0,0,0,FALSE,215.04,TRUE
ADUS,45828,4.08,7918039,36,GC,45826,4.08,0,0,0,FALSE,115.16,TRUE
ABCB,45828,4.08,21981123,35,GC,45826,4.08,0,0,0,FALSE,60.66,TRUE
SKYE,45828,-6.7705,80118,18,HTB,45826,-7.08,0.3095,0,0,FALSE,2.14,TRUE
FDS,45828,4.08,10860987,36,GC,45826,4.08,0,0,0,FALSE,425.04,TRUE
VIRC,45828,4.08,1712639,22,GC,45826,4.08,0,0,0,FALSE,8.15,TRUE
LEGR,45828,-14.7801,1525,5,HTB,45826,-14.7819,0.0018,0,0,FALSE,52.32,TRUE
ALNT,45828,4.08,3291133,30,GC,45826,4.08,0,0,0,FALSE,34.36,TRUE
MDWD,45828,0.5851,87642,17,HTB,45826,1.2988,-0.7137,0,0,FALSE,19.43,TRUE
JJSF,45828,4.08,4158624,35,GC,45826,4.08,0,0,0,FALSE,111.76,TRUE
BWET,45828,-10.9359,808,3,HTB,45826,-10.6192,-0.3167,0,0,FALSE,11.48,TRUE
HBCP,45828,4.08,1310253,31,GC,45826,4.08,0,0,0,FALSE,49.32,TRUE
KEN,45828,-0.3937,28210,8,HTB,45826,-0.0166,-0.3771,0,0,FALSE,37.02,TRUE
ATR,45828,4.08,20859034,35,GC,45826,4.08,0,0,0,FALSE,149.7,TRUE
NWN,45828,4.08,11580663,35,GC,45826,4.08,0,0,0,FALSE,39.71,TRUE
KOF,45828,4.08,2313056,28,GC,45826,4.08,0,0,0,FALSE,94.04,TRUE
ERIE,45828,4.08,4251431,33,GC,45826,4.08,0,0,0,FALSE,348.57,TRUE
GRC,45828,2.6989,5997275,37,HTB,45826,4.08,-1.3811,0,0,FALSE,35.23,TRUE
PRK,45828,4.08,3321506,32,GC,45826,4.08,0,0,0,FALSE,159.17,TRUE
MSBI,45828,4.08,5001128,33,GC,45826,4.08,0,0,0,FALSE,16.29,TRUE
IEX,45828,4.08,26319901,38,GC,45826,4.08,0,0,0,FALSE,175.03,TRUE
FCBC,45828,4.08,3361312,31,GC,45826,4.08,0,0,0,FALSE,37.32,TRUE
LCNB,45828,4.08,1754191,28,GC,45826,4.08,0,0,0,FALSE,14.24,TRUE
HAFC,45828,4.08,10671061,35,GC,45826,4.08,0,0,0,FALSE,22.72,TRUE
BRC,45828,4.08,12523184,37,GC,45826,4.08,0,0,0,FALSE,67.22,TRUE
BFS,45828,4.08,4148860,33,GC,45826,4.08,0,0,0,FALSE,34.93,TRUE
UMBF,45828,4.08,24109179,40,GC,45826,4.08,0,0,0,FALSE,99.49,TRUE
AURA,45828,4.08,4316302,26,GC,45826,4.08,0,0,0,FALSE,6.1,TRUE
NEU,45828,4.08,1889374,36,GC,45826,4.08,0,0,0,FALSE,648.8,TRUE
UFPT,45828,4.08,1649805,30,GC,45826,4.08,0,0,0,FALSE,240.25,TRUE
UHAL/B,45828,4.08,19197653,32,GC,45826,4.08,0,0,0,FALSE,54.79,TRUE
NOVT,45828,4.08,11235547,36,GC,45826,4.08,0,0,0,FALSE,122.15,TRUE
AMTB,45828,4.08,7708435,32,GC,45826,4.08,0,0,0,FALSE,16.58,TRUE
NRC,45828,4.08,3757164,21,GC,45826,4.08,0,0,0,FALSE,16.83,TRUE
SPXC,45828,4.08,19114742,34,GC,45826,4.08,0,0,0,FALSE,156.03,TRUE
HY,45828,4.08,3222390,34,GC,45826,4.08,0,0,0,FALSE,38.52,TRUE
UFI,45828,4.08,1945351,27,GC,45826,4.08,0,0,0,FALSE,4.92,TRUE
TRST,45828,4.08,5812099,31,GC,45826,4.08,0,0,0,FALSE,30.73,TRUE
PFBC,45828,4.08,3906188,34,GC,45826,4.08,0,0,0,FALSE,80.36,TRUE
LCUT,45828,3.168,1888255,19,HTB,45826,3.0531,0.1149,0,0,FALSE,3.78,TRUE
CTBI,45828,2.7449,4038715,31,HTB,45826,4.08,-1.3351,0,0,FALSE,50.22,TRUE
AFYA,45828,4.08,409828,29,GC,45826,4.08,0,0,0,FALSE,18.34,TRUE
ASR,45828,4.08,482843,25,GC,45826,4.08,0,0,0,FALSE,306.7,TRUE
NIC,45828,4.08,1925793,27,GC,45826,4.08,0,0,0,FALSE,117.07,TRUE
SGHT,45828,4.08,3682095,28,GC,45826,4.08,0,0,0,FALSE,4.27,TRUE
ESAB,45828,4.08,17996500,34,GC,45826,4.08,0,0,0,FALSE,118.18,TRUE
NPO,45828,4.08,7664476,36,GC,45826,4.08,0,0,0,FALSE,185.86,TRUE
FBNC,45828,4.08,9066855,30,GC,45826,4.08,0,0,0,FALSE,40.62,TRUE
AWR,45828,4.08,11279208,38,GC,45826,4.08,0,0,0,FALSE,77.95,TRUE
FR,45828,4.08,41606029,30,GC,45826,4.08,0,0,0,FALSE,49.13,TRUE
KFS,45828,4.08,1464864,28,GC,45826,4.08,0,0,0,FALSE,13.98,TRUE
GENC,45828,4.08,2577824,27,GC,45826,4.08,0,0,0,FALSE,14.64,TRUE
IBCP,45828,1.8152,6308795,33,HTB,45826,1.4312,0.384,0,0,FALSE,30.37,TRUE
SMBC,45828,2.3504,2097643,30,HTB,45826,1.3598,0.9906,0,0,FALSE,51.71,TRUE
ESGR,45828,4.08,2058716,34,GC,45826,4.08,0,0,0,FALSE,336.55,TRUE
KEUA,45828,0.5128,9435,5,HTB,45826,0.5128,0,0,0,FALSE,24.3273,TRUE
SSB,45828,4.08,36416934,37,GC,45826,4.08,0,0,0,FALSE,86.04,TRUE
KWR,45828,4.08,4350638,31,GC,45826,4.08,0,0,0,FALSE,113.88,TRUE
ICSH,45828,4.08,2762618,12,GC,45826,4.08,0,0,0,FALSE,50.59,TRUE
